,Unnamed: 0,z1,z2,z3,z4,z5,z6,z7,z8,z9,weight,k
702,703,0.009826058,0.008531437,0.0075506526,-0.0009371623,-0.14720006,-0.0015729063,-0.0058721136,0.14988193,-0.14571658,0.124999999999994,4
703,704,0.010717704,0.0097406125,0.005612812,0.00010647334,-0.14054309,0.0006970964,-0.0048442436,0.13935292,-0.0008673908,-1.9999999999999,4
704,705,0.009964334,0.008611672,0.0027185006,0.0016603231,-0.14443907,0.0013480573,-0.0047234665,0.14536366,0.14487696,0.124999999999994,4
705,706,0.0077990787,0.009633366,0.005961336,0.00078537245,-0.1581199,0.002384694,-0.0047908803,0.25674486,-0.0033419398,0.0833333333333293,4
706,707,0.018667154,0.0059708217,0.015119326,0.004832033,-0.15667443,0.00019001542,0.3734841,-0.1572335,0.0068356823,0.124999999999994,4
707,708,0.017748892,0.0077455565,0.0051179854,0.0060886485,-0.15518981,0.00023249793,0.37599015,0.007553315,-0.15292978,0.124999999999994,4
708,709,0.018296309,0.0067905677,0.0043208566,0.0052028494,-0.14872697,0.0005869912,0.36324266,-0.00069957576,-0.0013214238,-1.9999999999999,4
709,710,0.017104754,0.0045027738,0.003207238,0.006859283,-0.1512597,0.0016232182,0.37136012,-0.008686433,0.14944142,0.124999999999994,4
710,711,0.015806675,0.007899427,-0.009662795,0.007456401,-0.1592832,6.082817e-06,0.37681103,0.15815957,-0.010703392,0.124999999999994,4
711,712,0.024401128,0.007169788,0.00020097091,0.022026688,-0.18488201,0.0024249665,0.698866,-0.0010351902,-0.0039374297,0.0833333333333293,4
712,713,0.025342815,0.007537691,0.004844204,0.021049399,-0.16465107,0.40592855,-0.40085378,0.0006317678,0.0028901985,0.124999999999994,4
713,714,0.013079938,0.016841147,0.006083204,0.008341733,-0.15559459,0.3805899,-0.006295474,-0.15548423,-0.007903356,0.124999999999994,4
714,715,0.012575038,0.008485187,0.0040043006,0.009679511,-0.15190655,0.3772736,-0.002354124,-0.0064883293,-0.15117192,0.124999999999994,4
715,716,0.0126120215,0.006442393,0.005449477,0.0091855265,-0.14618458,0.3678275,-0.0038376886,0.0028672814,0.0023756768,-1.9999999999999,4
716,717,0.011472704,0.0040312684,0.005701475,0.009691361,-0.15126532,0.38279903,-0.0075070616,0.010709745,0.15400131,0.124999999999994,4
717,718,0.011596588,-0.0029623471,0.00565502,0.01016362,-0.15662426,0.38088384,-0.0023814405,0.15875515,0.011231944,0.124999999999994,4
718,719,0.00015021884,0.0048589082,0.007357527,0.016222283,-0.16398007,0.40525183,0.39715958,0.0038334127,-0.0009771204,0.124999999999994,4
719,720,0.012057018,0.0063759927,0.006346277,0.028987518,-0.18389376,0.70078886,-0.0040680654,0.0038689142,0.0029098415,0.0833333333333293,4
720,721,0.0125038605,0.007885471,0.007458752,-0.0018986625,-0.09555061,0.0011522152,-0.004336615,-0.00042100553,0.0009985616,0.454124145231909,4
721,722,0.017130656,-0.0013341458,0.014338664,-0.0028251675,-0.0035319433,-1.0014784,-0.014836341,0.0066204946,-0.00026438432,0.0458758547680663,4
722,723,0.01315938,0.004529436,0.0047522373,-0.0034212314,-0.0003806643,-0.72795343,-0.4534918,0.0007531151,-0.006872531,0.0833333333333293,4
723,724,0.01371293,0.0050904416,0.013314735,-0.0058983555,-0.0021299731,-0.69570696,-0.013023239,-0.18365693,-0.03140115,0.0833333333333293,4
724,725,0.02039763,0.0040772045,0.013449108,-0.005754984,0.0009337907,-0.69746995,-0.013357159,-0.02335871,-0.1903787,0.0833333333333293,4
725,726,0.01484057,0.0030849606,0.010770283,-0.004474457,-0.00077601883,-0.675493,-0.010658179,0.0021439965,-0.0029369155,-1.33333333333327,4
726,727,0.00984197,0.0022699481,0.008520299,0.00019605877,-0.0019725196,-0.7029861,-0.010430157,0.030814817,0.18903811,0.0833333333333293,4
727,728,0.012329308,0.002662154,0.0055246125,-0.0021850774,-0.0026416383,-0.7030063,-0.007980459,0.18821386,0.024985548,0.0833333333333293,4
728,729,0.022831842,0.010613429,0.0064132106,-0.0020509323,-0.005160362,-0.7333147,0.44913197,0.0055829557,-0.002587571,0.0833333333333293,4
729,730,0.014527835,0.0133569185,-0.0007555811,-0.00010157301,-0.0010012572,-0.4413437,-0.7221559,-0.001490198,-0.006845655,0.0833333333333293,4
730,731,0.013298909,0.010032111,0.0068191797,-0.0060032234,0.0006939117,-0.39705735,-0.40350324,-0.16588038,-0.008208582,0.124999999999994,4
731,732,0.016087715,0.006059929,0.0050784415,-0.0030177792,0.0030885017,-0.40263015,-0.40617913,-0.0027595167,-0.17422786,0.124999999999994,4
732,733,0.012102921,0.009847045,0.0053029526,-0.004000142,0.0025684203,-0.38459465,-0.3885662,-0.0013418876,-0.005053211,-1.9999999999999,4
733,734,0.009816461,0.012304115,0.0060650455,-0.002037795,0.0012957782,-0.39525098,-0.40016773,0.0019249604,0.16408715,0.124999999999994,4
734,735,0.0111539,0.009393262,0.0050193877,-0.0020896909,0.0005582222,-0.3970873,-0.40237916,0.16334197,-0.002432134,0.124999999999994,4
735,736,0.014622368,0.009431886,0.009452416,-0.0057011386,-0.0010811083,-0.38773575,-0.010795498,-0.2733294,-0.017927302,0.0833333333333293,4
736,737,0.018019594,0.007647191,0.010410423,-0.005952211,0.00089962105,-0.39444622,-0.011413785,-0.16674986,-0.16965158,0.124999999999994,4
737,738,0.014157713,0.0072769,0.010383027,-0.00589011,3.969649e-05,-0.36443418,-0.008403011,-0.14962292,-0.010465856,-1.9999999999999,4
738,739,0.010559047,0.0061403126,0.008385435,-0.0032427534,-0.0006298536,-0.36079305,-0.0076011242,-0.14798653,0.14757408,0.124999999999994,4
739,740,0.021234585,0.0045368946,0.010805771,-0.0050443644,0.001024819,-0.399271,-0.013875107,-0.01566411,-0.27824387,0.0833333333333293,4
740,741,0.017843416,0.0061198906,0.010160402,-0.00471536,0.0009537743,-0.37003848,-0.009135443,-0.009114456,-0.15260537,-1.9999999999999,4
741,742,0.01393789,0.0064289737,0.009067565,-0.004171905,0.00073641783,-0.35397008,-0.0064228876,-0.0010923843,-0.0017528194,16.6666666666659,4
742,743,0.010175141,0.0062684813,0.0075651156,-0.0017378028,0.0006884836,-0.3652033,-0.005967295,0.00861313,0.15078908,-1.9999999999999,4
743,744,0.008171699,0.0066778017,0.005892098,0.0008507712,-0.00020730583,-0.39249203,-0.0063077006,0.01736855,0.27940428,0.0833333333333293,4
744,745,0.017695514,0.0056629665,0.0072608017,-0.0029693402,-0.00109463,-0.3696541,-0.008935224,0.14811008,-0.15286283,0.124999999999994,4
745,746,0.012408859,0.006632641,0.0065400978,-0.0023234806,-0.0007533075,-0.36723426,-0.0053672274,0.1478663,0.006427951,-1.9999999999999,4
746,747,0.0070607676,0.0068499646,0.005423989,-0.00020851765,-0.0012885509,-0.3949694,-0.0046751653,0.16756468,0.1705031,0.124999999999994,4
747,748,0.009449474,0.0069752764,0.0043521384,-0.0024153404,-0.0027901935,-0.39207977,-0.0044249655,0.27302518,0.0121278465,0.0833333333333293,4
748,749,0.020045267,0.01083605,0.006017108,-0.0043497435,-0.0019068283,-0.3962844,0.39571476,-0.16867003,-0.0019138642,0.124999999999994,4
749,750,0.021317739,0.010704819,0.0075050853,-0.005693444,-0.0024549486,-0.4013298,0.4001947,0.0020688847,-0.17029795,0.124999999999994,4
750,751,0.021090701,0.009297982,0.0051859445,-0.0040612416,-0.00248526,-0.38750172,0.3859738,0.00050456414,-0.003166034,-1.9999999999999,4
751,752,0.01888232,0.007198656,0.0022547275,-0.0008913274,-0.0005441123,-0.4015442,0.3951266,0.0005883544,0.16724686,0.124999999999994,4
752,753,0.018841071,0.009682378,0.0012383037,-0.0031430284,-0.0026318193,-0.40450776,0.40129644,0.17070931,-0.004477584,0.124999999999994,4
753,754,0.027017852,0.014325345,-0.0009146066,-0.0051856255,-0.00064147287,-0.45672095,0.73664826,0.0032476336,-0.009451574,0.0833333333333293,4
754,755,0.01383612,0.0068133613,0.008851249,-0.0037990215,0.0011492205,-0.25537166,-0.0052896068,-0.0015340014,-0.0008364947,0.454124145231909,4
755,756,0.014284443,0.011096038,0.0060060513,0.005627454,0.0010396454,0.00908508,-0.9955767,-0.0056945635,0.00055123237,0.0458758547680663,4
756,757,0.012497707,0.010421314,0.009104823,-0.00086780405,0.000713446,0.008327133,-0.7018846,-0.19115645,0.0254612,0.0833333333333293,4
757,758,0.012302302,0.0022111551,0.0057240976,0.0025995318,0.003114428,0.00050460815,-0.6991798,0.024163995,-0.1888651,0.0833333333333293,4
758,759,0.011475614,0.010135092,0.0064631384,0.0013965985,0.0033863212,0.0059508863,-0.668429,-0.0016706802,-0.0005206235,-1.33333333333327,4
759,760,0.012608451,0.015253754,0.006682163,0.00014582655,0.001962942,0.010669117,-0.69233537,-0.029056232,0.18490428,0.0833333333333293,4
760,761,0.011564405,0.009916371,0.0065878774,0.002325976,0.00474639,0.0037384026,-0.6908761,0.18356843,-0.025861943,0.0833333333333293,4
761,762,0.012122732,0.010043626,0.010949249,-0.0044269855,0.0011290312,0.006335915,-0.40185937,-0.27544057,0.01320658,0.0833333333333293,4
762,763,0.013358013,0.0057555693,0.007530677,-0.0029260006,0.0014671116,-0.0014433248,-0.37500194,-0.15083344,-0.15175068,0.124999999999994,4
763,764,0.010988488,0.008744722,0.008952522,-0.003495506,0.0021924977,0.0048360573,-0.37011454,-0.14999422,0.008021131,-1.9999999999999,4
764,765,0.010760508,0.01047122,0.0097986655,-0.0032353646,0.0009824705,0.011149598,-0.39525554,-0.16739313,0.1665831,0.124999999999994,4
765,766,0.014983075,0.0010698641,0.005562007,-0.0014623979,0.0020665703,-0.006613138,-0.40237585,0.013313418,-0.2776681,0.0833333333333293,4
766,767,0.012374276,0.0051225484,0.00663949,-0.001119319,0.0030942122,-0.0018641455,-0.37102243,0.0077371607,-0.14968935,-1.9999999999999,4
767,768,0.010728915,0.008643631,0.0074207927,-0.0012681604,0.0030793436,0.0045355936,-0.3538047,-0.00042326958,0.0006664039,16.6666666666659,4
768,769,0.0099079395,0.010773296,0.0067528537,-0.0012763711,0.0020273877,0.009450701,-0.3648001,-0.009184177,0.14947684,-1.9999999999999,4
769,770,0.009345694,0.012253582,0.0055877008,-0.0007724923,0.00038584034,0.011786855,-0.39147836,-0.017118396,0.2744184,0.0833333333333293,4
770,771,0.0138374325,0.0047694882,0.0072680363,0.00029332447,0.0031131026,-0.00032148056,-0.39591047,0.16723225,-0.16676998,0.124999999999994,4
771,772,0.011612067,0.008566083,0.007842846,0.00015992747,0.002771927,0.0053304275,-0.3660361,0.1478697,-0.0072667487,-1.9999999999999,4
772,773,0.008897167,0.010572465,0.006398239,-7.1301125e-05,0.0011999934,0.009035093,-0.3637208,0.14694919,0.14927502,0.124999999999994,4
773,774,0.011788022,0.007814533,0.008786319,-0.00059164915,0.0024993909,0.007689858,-0.39411452,0.27491906,-0.014013168,0.0833333333333293,4
774,775,0.011100745,0.00799659,0.007829578,-0.0017652799,0.002834893,0.0043686624,-0.25792536,-0.00049700413,0.0011596407,0.454124145231909,4
775,776,0.015483184,0.010121637,0.0058273473,-0.0035358935,0.002470885,0.005031772,-0.011330734,-0.35121456,-0.000723855,0.0458758547680663,4
776,777,0.020041184,0.007953721,0.0063814744,-0.0024199672,0.0015334807,0.0015078839,-0.008335874,-0.25750118,-0.15548897,0.0833333333333293,4
777,778,0.015224149,0.0077495137,0.0076744086,-0.0037923567,0.0021875193,0.004065997,-0.008050409,-0.24235141,0.00030603237,-1.33333333333327,4
778,779,0.010453481,0.0075018923,0.0071797203,-0.0028008714,0.00010804483,0.0075835944,-0.011209495,-0.25727597,0.15632325,0.0833333333333293,4
779,780,0.019242076,0.0061509367,0.006876013,-0.0022819445,-0.0007428264,-0.002615483,-0.007393748,-0.15763983,-0.2567642,0.0833333333333293,4
780,781,0.016994517,0.006606198,0.007818272,-0.0029335567,0.0012725301,0.00046161865,-0.0053260056,-0.1398268,-0.13804871,-1.9999999999999,4
781,782,0.014411392,0.0062624468,0.0086266305,-0.0038844286,0.002325902,0.0036535312,-0.0050162068,-0.13242102,0.0014982432,16.6666666666659,4
782,783,0.01146764,0.0059591318,0.007859177,-0.0030207238,0.0017369337,0.006807026,-0.007742293,-0.14001495,0.14069283,-1.9999999999999,4
783,784,0.009985059,0.0071668215,0.0062160054,-0.00061142445,0.00027588988,0.008580798,-0.010788828,-0.15767826,0.25945628,0.0833333333333293,4
784,785,0.014146096,0.0060483064,0.008682564,-0.0036982542,0.002418307,0.0036680258,-0.0042884303,-0.09727571,0.0016983782,0.454124145231909,4
785,786,0.017654397,0.0033488043,0.0074489526,-0.003173987,-0.0023228666,-0.0077908225,-0.0092246,-0.00087709684,-0.35119575,0.0458758547680663,4
786,787,0.01624762,0.005669318,0.007484707,-0.002715729,-4.6403264e-05,-0.0036043576,-0.006638125,-0.00061473204,-0.24034801,-1.33333333333327,4
787,788,0.015216446,0.0064789206,0.008139646,-0.0026565834,0.0015343964,0.00030542188,-0.0040600495,-0.0005431918,-0.13020834,16.6666666666659,4
788,789,0.014867836,0.0064517194,0.008369251,-0.0027069896,0.0018365453,0.0014913414,-0.0035628513,-0.00061621075,-0.09507936,0.454124145231909,4
789,790,0.013555298,0.00619097,0.008564584,-0.002653367,0.0024146675,0.0042319316,-0.0033910046,-0.0010395786,0.0015979421,-103.999999999995,4
790,791,0.011713665,0.0059427028,0.00789139,-0.0021711546,0.00266619,0.0058344933,-0.0044032806,-0.0012643161,0.09829582,0.454124145231909,4
791,792,0.0109855635,0.005886422,0.007413028,-0.001941188,0.0026052955,0.006143859,-0.005007055,-0.0013225379,0.13351828,16.6666666666659,4
792,793,0.009123521,0.0062430585,0.005175406,-0.0011396572,0.0017423227,0.0063478984,-0.0073973727,-0.00195433,0.24456783,-1.33333333333327,4
793,794,0.007839803,0.007174052,0.00198258,-0.0005863202,1.2519653e-05,0.004789774,-0.009207244,-0.0029280854,0.35724688,0.0458758547680663,4
794,795,0.013305677,0.0067346804,0.00849567,-0.001894326,0.0018669331,0.005396599,-0.0033752527,0.09532045,0.0012382051,0.454124145231909,4
795,796,0.01490639,0.0036295136,0.007905088,-0.00243667,-0.0012346234,-0.0014966081,-0.008140571,0.1570225,-0.25571007,0.0833333333333293,4
796,797,0.014892567,0.0059202556,0.0080124885,-0.0021147183,0.00047894544,0.0021984319,-0.005440573,0.13920939,-0.13861829,-1.9999999999999,4
797,798,0.013247527,0.006889849,0.008478604,-0.0018849077,0.0015857694,0.005933913,-0.0034027237,0.13065062,0.0011599041,16.6666666666659,4
798,799,0.010015317,0.006855701,0.006957154,-0.0015175994,0.0016843212,0.0068594664,-0.00315068,0.13798402,0.1414859,-1.9999999999999,4
799,800,0.0070196115,0.006935593,0.0033840344,-0.0021067292,0.00087936455,0.004553198,-0.003328384,0.15462899,0.26025316,0.0833333333333293,4
800,801,0.0142693175,0.0040971795,0.008534908,-0.0032636982,-0.0017713651,0.0052450644,-0.00590727,0.25955266,-0.15694219,0.0833333333333293,4
801,802,0.012568494,0.007532866,0.008578533,-0.0026209652,0.00051476853,0.008390019,-0.0039937706,0.24220754,0.00042363675,-1.33333333333327,4
802,803,0.008227493,0.009097021,0.006744501,-0.0025223005,0.0007401586,0.0077235214,-0.0029862772,0.25520745,0.1582734,0.0833333333333293,4
803,804,0.01070952,0.008986194,0.008943327,-0.003919654,-0.0005296223,0.011947595,-0.0059668915,0.35509092,-0.001843126,0.0458758547680663,4
804,805,0.017509451,0.00522875,0.007579627,-0.0036912325,0.0020363862,0.0041171466,0.25247073,-0.0011480987,0.00011200702,0.454124145231909,4
805,806,0.021561643,0.0060275504,0.0003784122,-0.0025900207,0.004415019,0.0018397818,0.38384476,-0.2735718,0.011760196,0.0833333333333293,4
806,807,0.022823395,0.0062634023,0.004745329,-0.0026659726,0.0009725051,0.0033954969,0.36470127,-0.1486021,-0.14755651,0.124999999999994,4
807,808,0.02101093,0.004688599,0.004792973,-0.004280814,0.0026346717,0.003058331,0.3602679,-0.14864855,0.007106036,-1.9999999999999,4
808,809,0.01743201,0.0037844214,0.0038615405,-0.0025952647,0.0035140868,0.0043285904,0.37923437,-0.16433571,0.16232923,0.124999999999994,4
809,810,0.01841627,0.005308861,0.00710836,-0.0024517574,-0.0012786618,0.0018071046,0.39044318,0.0133390855,-0.2693549,0.0833333333333293,4
810,811,0.019707229,0.006263901,0.00689392,-0.0035983892,0.00036287634,0.0027502426,0.36518797,0.0067923125,-0.14751413,-1.9999999999999,4
811,812,0.019184094,0.0051602027,0.0066918274,-0.004187881,0.0017636574,0.003981188,0.3496327,-0.0010072383,-0.00082722993,16.6666666666659,4
812,813,0.016810156,0.00370022,0.00591756,-0.0029849391,0.0037768108,0.0045973756,0.35734862,-0.007969843,0.14626014,-1.9999999999999,4
813,814,0.015028475,0.0038869113,0.0044917082,-0.0023180188,0.0048196865,0.0052322475,0.37921134,-0.013188637,0.270703,0.0833333333333293,4
814,815,0.016880024,0.0045260713,0.0059566437,-0.0030983852,-0.0007167915,0.0028614819,0.38868985,0.16345772,-0.16495597,0.124999999999994,4
815,816,0.017116252,0.005719362,0.006205478,-0.0037576095,0.001327211,0.005116847,0.36310992,0.1468444,-0.008865189,-1.9999999999999,4
816,817,0.014923414,0.0050407606,0.0053511644,-0.0034598755,0.0030886433,0.0058348225,0.361748,0.1486281,0.14695925,0.124999999999994,4
817,818,0.014912463,0.006270297,0.0050703855,-0.00407494,0.00034547155,0.0063280296,0.39016753,0.2713374,-0.01565776,0.0833333333333293,4
818,819,0.02566518,0.0052626356,0.00026011467,-0.0046095387,0.0031321775,0.0025615355,0.6923851,-0.18412438,0.019889537,0.0833333333333293,4
819,820,0.023214258,0.0062964037,0.0039070095,-0.0049429107,0.00081011944,0.0021749795,0.7028788,0.024596095,-0.18725443,0.0833333333333293,4
820,821,0.024596736,0.00625946,0.0037794148,-0.0053661834,0.000770163,0.0036475684,0.672068,-0.0001778111,-0.004657057,-1.33333333333327,4
821,822,0.023551513,0.0047345376,0.0033331835,-0.0037898705,0.0037458392,0.0058353962,0.68943053,-0.023360819,0.17814326,0.0833333333333293,4
822,823,0.022013098,0.005302663,0.0030995542,-0.005167097,0.0013354435,0.004407452,0.70002776,0.18490478,-0.029869527,0.0833333333333293,4
823,824,0.028799683,0.010441111,0.0029182944,-0.0051571256,0.001261621,0.0038148868,1.0075829,0.0008193733,-0.008887167,0.0458758547680663,4
824,825,0.013011688,0.004852855,0.00791128,-0.0017619285,0.0038172463,0.26122466,-0.00284045,0.0010486456,0.002834347,0.454124145231909,4
825,826,0.010286516,0.0027911286,0.007956548,0.0068316683,0.003696545,0.46552953,-0.72720486,-0.0024370127,0.0018648177,0.0833333333333293,4
826,827,0.009773285,0.0025070393,0.010369388,0.00041438016,0.0035197705,0.4120228,-0.40796474,-0.17112446,-0.00025386107,0.124999999999994,4
827,828,0.011431534,0.0027217017,0.007973492,0.0026606976,0.002114521,0.40689301,-0.40221605,-0.000745091,-0.16461432,0.124999999999994,4
828,829,0.010030932,0.0038121548,0.007648713,0.0026639272,0.0026791603,0.39610565,-0.38632184,0.000995374,0.003278366,-1.9999999999999,4
829,830,0.007975657,0.0032537305,0.005295611,2.9998424e-05,0.0019166687,0.41166443,-0.40039203,0.0005662148,0.16995248,0.124999999999994,4
830,831,0.0115210125,0.006379042,0.006503732,0.0027015083,0.0047440063,0.40857714,-0.39639714,0.1695692,0.005984615,0.124999999999994,4
831,832,0.013533492,0.0033780294,0.006038903,-0.002529577,0.006084871,0.39929652,-0.009777909,-0.27606288,-0.017463654,0.0833333333333293,4
832,833,0.015971454,0.0055657914,0.0063458905,-0.0005258871,0.0049101445,0.3979967,-0.00434678,-0.16824757,-0.16671732,0.124999999999994,4
833,834,0.013467436,0.0031081536,0.006622705,-0.002349817,0.005092698,0.37094012,-0.0054084575,-0.1477482,-0.007956701,-1.9999999999999,4
834,835,0.010504685,0.0015288794,0.007891451,-0.0025800494,0.0029940482,0.37249914,-0.010456169,-0.14668615,0.14831394,0.124999999999994,4
835,836,0.013901553,0.007899456,0.006740017,-0.00087122794,0.0033375332,0.394309,-0.0018152774,-0.014460786,-0.26962733,0.0833333333333293,4
836,837,0.014168161,0.0074033826,0.0065728105,-0.0010042668,0.004573538,0.3689894,-0.0018956997,-0.007051966,-0.14487667,-1.9999999999999,4
837,838,0.012809662,0.004567626,0.007768529,-0.0014840589,0.00433056,0.358319,-0.0029122573,0.0018487086,0.0029454976,16.6666666666659,4
838,839,0.010047546,0.0017043406,0.008261268,-0.0020214578,0.003068518,0.37231585,-0.006256935,0.00962706,0.14966786,-1.9999999999999,4
839,840,0.007931451,0.001152462,0.0075671244,-0.002473219,0.0010325558,0.4003189,-0.011147017,0.013736701,0.27398917,0.0833333333333293,4
840,841,0.013982108,0.00808755,0.007982423,-0.0019258137,0.0045690387,0.36981523,-0.0020341927,0.15030767,-0.14330286,0.124999999999994,4
841,842,0.013348679,0.0066624675,0.009610113,-0.0021307413,0.0046266373,0.37283498,-0.002160361,0.149848,0.012948659,-1.9999999999999,4
842,843,0.010028096,0.0037791235,0.008696619,-0.0030350713,0.0029829005,0.40013912,-0.0038898361,0.16660587,0.16871613,0.124999999999994,4
843,844,0.013543026,0.009096945,0.01103479,-0.0041585923,0.0050613103,0.40202612,-0.0026513604,0.27680957,0.019997112,0.0833333333333293,4
844,845,0.019452367,0.0010575342,0.0045012874,-0.002494043,0.0058990885,0.40434748,0.39356667,-0.16219738,-0.0014705462,0.124999999999994,4
845,846,0.018684488,0.006426065,0.0062338347,-0.0014182443,0.0045008264,0.40572715,0.39814535,0.0011218744,-0.16299011,0.124999999999994,4
846,847,0.016686983,0.0029624326,0.008857112,-0.002840789,0.0046852482,0.39207438,0.3812555,0.0022075125,0.0006233788,-1.9999999999999,4
847,848,0.013836447,0.00092818553,0.011472451,-0.002290137,0.00506913,0.40479782,0.38866812,0.00296626,0.16311084,0.124999999999994,4
848,849,0.015233032,0.0034493948,0.012405537,-0.0040201214,0.0040964745,0.40853292,0.39683127,0.16517861,0.0018379572,0.124999999999994,4
849,850,0.020012416,0.0059401123,0.008873758,-0.0005423783,0.0013816704,0.46017435,0.7263107,0.0035646355,-0.00014522456,0.0833333333333293,4
850,851,0.010186286,0.0031089224,0.006000832,0.004825967,0.004392992,0.7475447,-0.45598286,-0.00029190292,0.0009213078,0.0833333333333293,4
851,852,0.012543646,0.0013411371,0.008804771,-0.0002294599,0.0070396215,0.7067719,-0.008537107,-0.18679833,-0.030196708,0.0833333333333293,4
852,853,0.014123252,0.009582538,0.009003233,0.0012918012,0.008058282,0.7033682,-0.0047674547,-0.02675271,-0.18351462,0.0833333333333293,4
853,854,0.012115937,0.005214298,0.009086518,-0.00033033313,0.0059518293,0.67861956,-0.005757268,0.0034274466,0.0022436595,-1.33333333333327,4
854,855,0.00905052,0.0017181903,0.009915142,-0.0027712355,0.0033603096,0.7035761,-0.009494455,0.031720188,0.18608166,0.0833333333333293,4
855,856,0.012519423,0.0100993905,0.010801088,-0.0035233737,0.007767998,0.70482075,-0.0031811532,0.1888257,0.033228856,0.0833333333333293,4
856,857,0.014486076,0.0050640004,0.011598926,0.0015415741,0.0036921469,0.7333935,0.44513768,0.005466885,0.0003904489,0.0833333333333293,4
857,858,0.010810562,0.008150108,0.013152645,0.0016928673,0.006837005,1.009859,-0.012734155,0.003301068,0.000690943,0.0458758547680663,4
858,859,0.016204491,0.0053245313,0.008510563,-0.0036525426,0.1000139,0.00682019,-0.0036081676,-0.0011162239,0.0018997634,0.454124145231909,4
859,860,0.018419584,0.00025756133,0.009127131,-0.03243681,0.1841622,-0.6929872,-0.008957666,0.004123344,-0.0012009975,0.0833333333333293,4
860,861,0.032113194,0.0092830695,0.0032030272,-0.021382436,0.16626468,-0.394315,-0.39818567,0.0006816154,-0.0042268424,0.124999999999994,4
861,862,0.023346415,0.019657634,0.0099576805,-0.015781932,0.15693614,-0.37354398,-0.008221692,-0.15577608,-0.011345996,0.124999999999994,4
862,863,0.025906462,0.0048282705,0.008094811,-0.013599325,0.15407488,-0.37890226,-0.0071152244,-0.008158785,-0.15684606,0.124999999999994,4
863,864,0.01929374,0.0054302346,0.007838279,-0.013344539,0.15031624,-0.36377513,-0.006485993,0.00027294602,-0.0008571041,-1.9999999999999,4
864,865,0.0131642455,0.006023427,0.00770405,-0.011645516,0.15603612,-0.37590554,-0.005027973,0.010255937,0.1566165,0.124999999999994,4
865,866,0.017552705,-0.00791757,0.0050696866,-0.010858066,0.15913697,-0.37666795,-0.003230097,0.15785965,0.00761378,0.124999999999994,4
866,867,0.010876477,0.009026343,0.006182998,-0.020314785,0.16405302,-0.39641753,0.39887878,0.0020890487,-0.0026949253,0.124999999999994,4
867,868,0.015401035,0.013318066,0.0061468193,-0.0268516,0.18428624,0.005431381,-0.68895847,-5.8716512e-05,0.0012083005,0.0833333333333293,4
868,869,0.018216677,0.011397707,0.02187108,-0.012742985,0.15881217,0.00683866,-0.38299552,-0.15732905,0.008347661,0.124999999999994,4
869,870,0.017879177,0.0051067616,0.005230094,-0.011119015,0.15506616,0.0003704112,-0.38285106,0.0090781,-0.15230334,0.124999999999994,4
870,871,0.014439983,0.010085904,0.0066072405,-0.011364119,0.15078619,0.0051053297,-0.36769375,0.0003221418,0.0014592288,-1.9999999999999,4
871,872,0.013694994,0.011795441,0.007890357,-0.011458481,0.15485695,0.010773758,-0.3797434,-0.008334443,0.15435472,0.124999999999994,4
872,873,0.014592893,0.0074289683,-0.0068361554,-0.01047995,0.1608302,0.008694125,-0.381313,0.15885034,-0.0064646592,0.124999999999994,4
873,874,0.025549505,0.005271524,0.008030136,-0.00460836,0.1588254,0.010954271,-0.0041560987,-0.25805122,-0.0013728081,0.0833333333333293,4
874,875,0.025438795,0.0055737705,0.0071552563,-0.002859868,0.1476398,0.0054008174,-0.0038199583,-0.14841835,-0.14272821,0.124999999999994,4
875,876,0.021260645,0.0047986284,0.008936214,-0.0043298816,0.14283209,0.009345493,-0.0033357446,-0.14045735,0.00048001832,-1.9999999999999,4
876,877,0.017993376,0.0037890966,0.00904925,-0.004658056,0.14548972,0.01008267,-0.0067932634,-0.14777198,0.14484653,0.124999999999994,4
877,878,0.023566997,0.004864658,0.0060535334,-0.0038322804,0.14789093,0.0018168828,-0.006140284,-0.00053972396,-0.24839605,0.0833333333333293,4
878,879,0.020569943,0.005400408,0.0070967353,-0.0040197615,0.13895914,0.005185556,-0.003826294,-0.00049652194,-0.13445091,-1.9999999999999,4
879,880,0.01738424,0.0049367817,0.008191562,-0.004093702,0.13535136,0.007917478,-0.0036933646,-0.0010825804,0.0018607195,16.6666666666659,4
880,881,0.014599504,0.0046203346,0.009053216,-0.0037738625,0.13919812,0.009220961,-0.004306119,-0.00040742866,0.13840498,-1.9999999999999,4
881,882,0.01200942,0.005071306,0.008908407,-0.0039642663,0.14778623,0.008453869,-0.005850431,0.00011799933,0.25411305,0.0833333333333293,4
882,883,0.020053696,0.003779631,0.0057929223,-0.0043076156,0.1477449,0.008249058,-0.0045646313,0.14737122,-0.14363223,0.124999999999994,4
883,884,0.016832799,0.0042415094,0.00785464,-0.004278764,0.14345199,0.0114917075,-0.0028934274,0.1395707,0.0018088738,-1.9999999999999,4
884,885,0.012300292,0.0055757044,0.008237038,-0.0049229804,0.14852121,0.011294497,-0.002420456,0.14877701,0.14865059,0.124999999999994,4
885,886,0.017046431,0.005688413,0.0074792504,-0.005789296,0.161803,0.01559096,-0.0030851117,0.26075456,0.0018824016,0.0833333333333293,4
886,887,0.028181642,0.0026429775,-0.007242173,-0.011512881,0.16179386,0.008586986,0.37709415,-0.15989739,0.0057433853,0.124999999999994,4
